TotalBill,Nights,Age,Gender,Spa
1822,7,67,F,0
1768,6,54,F,0
448,2,28,M,0
1110,3,25,M,0
1261,4,24,F,0
1278,4,38,M,0
1538,3,57,F,1
1468,5,47,M,0
1839,6,42,M,0
1592,4,60,F,0
1939,4,33,M,0
1965,4,36,M,0
1213,3,45,M,0
823,2,39,F,0
2299,8,39,M,0
4707,10,47,F,0
2364,7,54,M,0
2608,8,52,F,0
1188,4,52,F,0
4834,11,19,M,0
3810,10,49,M,0
2369,8,37,F,0
2019,4,52,F,0
1521,5,62,F,0
1864,4,48,F,0
3478,8,59,M,0
2046,6,45,F,0
2132,5,62,F,0
2857,9,63,F,0
1554,4,60,M,1
1855,5,56,F,0
787,3,32,M,0
2634,8,45,M,0
203,0,24,M,0
1973,6,69,M,0
963,2,59,F,0
1516,4,34,M,0
855,2,50,F,0
4735,14,62,M,0
1893,6,44,F,0
889,2,45,F,0
823,2,52,M,0
4542,12,69,F,0
1617,5,46,M,0
1344,4,47,M,0
2718,8,53,M,0
2966,10,71,F,0
1725,4,50,M,0
4373,14,63,F,0
1717,4,49,F,0
162,0,31,M,0
2821,8,62,F,0
1570,4,51,M,0
1709,2,49,F,0
855,2,49,M,0
1933,4,61,F,0
1665,4,62,M,0
796,2,56,M,0
1342,4,39,M,0
2056,4,40,M,0
566,0,54,M,0
2879,4,54,M,0
1596,6,77,F,0
1032,3,43,M,0
1052,2,41,M,0
479,0,29,M,0
1685,4,43,F,0
638,2,36,M,0
791,2,45,M,0
1167,4,32,M,0
2567,7,35,F,0
1474,5,75,F,0
1447,4,54,M,0
1221,1,35,M,0
1424,6,41,M,0
525,2,40,M,0
2502,6,46,F,0
855,4,58,M,0
612,2,47,M,0
1870,4,42,M,0
1074,5,67,F,0
308,1,48,M,0
919,4,20,M,0
1900,4,24,M,0
1476,2,25,M,0
351,0,71,M,1
165,0,40,M,0
2491,5,53,F,0
872,2,35,M,0
929,4,59,M,0
596,2,50,M,0
278,0,59,M,1
1247,4,39,M,0
604,2,38,M,0
1488,6,48,M,0
699,1,36,M,1
2192,4,46,M,0
186,0,25,F,0
245,0,55,M,0
983,4,71,F,0
941,2,61,M,1
464,0,32,M,0
980,2,41,F,0
428,2,46,M,0
476,1,31,M,0
1805,6,57,M,0
518,2,42,M,0
3671,6,59,M,1
1074,4,55,F,0
1336,4,33,M,0
1084,3,21,M,0
539,1,47,F,0
1771,6,66,F,0
1190,4,31,M,0
1184,4,38,M,0
937,4,58,F,0
1134,4,49,F,0
1079,4,41,M,0
1924,6,56,F,0
1393,4,67,M,0
5029,16,57,F,0
976,4,11,F,0
826,4,55,M,0
480,1,56,F,0
995,4,65,M,0
1049,4,41,M,0
1307,4,60,F,0
951,2,50,F,0
1509,6,65,M,0
432,1,44,F,0
677,2,47,F,0
596,2,53,M,0
794,0,61,F,1
1140,4,62,M,0
940,2,33,M,0
723,2,58,F,0
1091,4,41,M,0
978,3,39,F,0
991,4,35,F,0
999,3,26,F,0
697,2,55,F,0
2324,7,56,M,0
1156,4,66,M,0
966,2,55,F,0
1163,4,63,F,0
1155,5,52,M,0
638,2,41,M,0
942,3,30,F,0
1500,4,62,F,0
2983,8,56,M,0
444,0,56,F,1
1209,4,63,F,0
950,3,48,F,0
1990,4,52,F,0
1569,2,49,M,0
904,2,46,M,0
328,0,50,M,0
2717,5,59,M,1
1210,4,60,M,0
659,2,26,M,0
1575,2,48,M,0
471,1,45,F,0
1311,2,62,M,1
3809,18,64,F,0
1279,5,65,F,0
2288,9,58,F,0
1307,4,40,F,0
1812,6,18,M,0
1703,6,61,F,0
1468,5,52,F,0
710,2,26,F,0
213,0,33,F,0
1202,4,26,M,0
1117,4,10,M,0
561,2,39,M,0
2371,4,31,M,0
1414,4,64,F,0
736,0,58,F,1
1204,4,38,F,0
1421,2,9,M,0
2064,4,50,M,0
1403,1,37,M,0
492,1,34,F,0
4019,10,51,M,1
1490,2,28,M,0
1362,4,46,M,0
553,2,46,F,0
1877,3,26,M,0
1696,5,60,M,0
1566,2,64,F,1
256,1,44,M,0
1980,4,20,M,0
939,4,55,F,0
1156,4,63,M,1
484,2,34,M,0
1434,6,46,F,0
445,1,55,M,0
914,4,58,F,0
2210,8,59,M,0
1636,6,61,M,0
911,3,57,M,0
1193,2,62,F,1
1790,6,61,M,0
1548,4,45,F,0
2626,7,46,F,0
4021,10,51,F,0
528,2,49,M,0
841,2,41,F,0
1705,4,45,M,0
1207,4,54,M,0
997,3,33,M,0
1289,4,65,M,0
787,2,24,M,0
1009,4,45,M,0
735,0,52,F,1
1020,4,57,M,0
1340,5,53,F,0
1578,4,35,F,0
1353,4,66,F,0
2708,9,57,F,0
2130,6,53,F,0
1263,4,40,M,0
2278,8,40,M,0
1156,4,40,M,0
823,2,29,M,0
1570,6,52,M,0
1332,4,59,M,0
1862,5,50,M,0
317,0,58,F,1
806,2,31,F,0
874,2,48,M,0
1895,6,67,F,0
1490,5,37,M,0
1205,4,38,M,0
1099,2,56,F,1
1129,4,51,M,0
1679,5,63,M,0
850,2,58,M,0
814,4,63,M,0
973,3,26,M,0
1185,1,32,F,0
2147,7,70,F,0
1394,4,7,M,0
1503,2,37,M,0
1502,4,46,M,0
705,3,52,M,0
1196,4,63,M,0
1530,5,50,M,0
1519,2,34,M,0
283,0,35,F,0
246,0,46,F,0
1491,4,64,F,0
1834,5,70,F,1
914,4,43,F,0
1104,4,58,F,0
1078,2,70,F,1
1462,2,28,M,1
1487,5,59,F,0
1076,4,59,F,0
868,2,59,F,1
1090,2,27,M,0
2027,6,64,M,0
381,0,30,M,1
1234,5,60,F,0
1551,2,44,M,0
2095,4,56,M,1
614,2,53,M,0
1467,4,42,M,0
1710,6,70,M,0
510,2,63,M,0
1864,6,26,F,0
1278,4,68,M,0
789,2,33,M,0
1190,4,45,M,0
848,4,62,F,0
643,2,55,M,0
1350,2,56,M,1
1003,2,27,M,0
298,0,61,F,1
895,3,67,M,0
516,2,32,M,0
1030,4,46,M,0
1396,3,52,F,0
935,3,39,M,0
1967,6,68,M,0
824,5,29,M,0
2103,6,75,M,0
1862,6,53,M,0
815,2,60,M,0
958,3,18,M,0
788,2,48,M,0
1893,6,58,M,0
463,0,57,F,1
1312,4,57,M,0
1381,4,52,M,0
1326,4,23,M,0
963,3,52,M,0
865,3,46,M,0
822,2,55,M,0
989,4,52,M,0
1311,4,55,M,0
1360,4,50,M,0
1204,3,47,M,0
571,2,48,M,0
1435,5,33,M,0
1045,1,43,F,0
288,4,44,F,0
509,1,46,M,0
271,0,59,M,0
498,4,57,F,0
411,3,57,F,0
1412,4,44,F,0
294,0,48,F,0
1130,4,51,F,0
620,2,55,F,0
429,3,66,F,0
270,2,65,F,1
466,2,35,M,0
418,3,48,M,0
362,4,22,M,0
206,1,37,M,0
242,2,41,M,0
731,4,34,F,0
364,4,45,M,0
117,0,34,F,0
163,0,48,M,0
233,4,23,M,0
406,4,54,M,0
397,1,62,M,1
369,3,50,M,0
429,2,52,F,0
215,2,49,M,0
782,2,44,F,0
213,0,24,M,0
205,4,36,F,0
610,2,50,F,0
433,2,38,M,0
173,2,30,M,0
382,2,34,F,0
419,4,56,M,0
1078,2,45,F,0
826,4,24,M,0
322,3,31,M,0
397,4,37,M,0
982,7,48,M,0
359,4,32,M,0
2068,8,43,F,0
1619,4,62,M,1
1389,4,46,M,0
1043,5,53,M,0
796,3,38,F,0
1656,6,24,M,0
1293,6,50,M,0
893,5,63,F,0
771,3,33,F,0
944,4,63,M,0
1673,8,38,F,0
1491,7,29,M,0
672,3,57,M,0
874,4,55,M,0
1076,5,35,M,0
765,3,47,M,0
828,4,33,M,0
1830,5,34,F,0
693,3,46,F,0
973,3,42,M,0
348,0,64,F,1
1140,4,50,F,0
640,3,39,M,0
470,1,42,M,1
1050,4,35,F,0
315,1,52,M,0
2327,10,54,M,0
1947,8,73,M,0
1349,5,28,M,0
1663,7,30,M,0
187,0,34,M,0
205,0,26,M,0
966,4,69,M,0
1245,5,46,M,0
1835,6,23,M,0
1507,4,31,M,0
511,2,14,M,0
587,2,39,F,0
2400,6,36,M,0
635,4,54,M,0
441,1,53,F,1
229,0,33,M,0
1271,5,39,M,0
999,4,48,M,0
763,4,59,F,0
816,4,51,M,0
311,1,33,M,0
1392,6,53,F,0
494,2,50,F,0
399,2,60,M,0
2298,7,66,F,0
731,2,32,M,0
375,2,29,M,0
835,4,50,M,0
1788,4,49,M,1
886,4,55,M,0
1409,7,50,F,0
650,2,39,F,0
924,4,54,M,1
475,2,50,F,0
641,0,50,F,1
607,2,33,F,0
959,3,67,M,1
374,2,45,F,0
422,1,50,M,0
963,4,28,M,0
1298,4,48,F,0
1434,6,51,M,0
1025,5,55,M,0
1022,4,52,M,0
1392,6,52,F,0
1707,6,32,M,0
1528,4,18,M,0
1552,8,46,F,0
994,4,45,M,0
600,3,58,F,0
875,4,58,M,0
1126,6,48,M,0
1557,6,63,F,1
1676,5,51,M,0
557,2,49,M,0
,4,55,F,0
1041,5,45,M,0
1238,6,39,M,0
1005,4,43,F,0
354,2,16,M,0
1308,6,62,M,0
1031,2,45,F,0
426,2,47,M,0
1040,1,57,M,1
205,0,14,M,0
1525,8,55,F,0
530,2,10,M,0
1005,4,35,M,0
264,1,26,F,0
769,0,50,F,1
1202,6,46,F,0
1532,5,48,M,0
425,1,31,M,0
1445,8,63,F,0
1225,4,25,M,0
1187,4,48,F,0
296,1,48,F,0
957,4,32,M,0
738,4,30,M,0
294,1,39,M,0
759,0,49,M,1
496,2,56,F,0
952,2,44,M,0
1573,4,30,M,0
230,2,46,F,0
590,3,53,M,0
2163,9,43,M,0
,6,53,M,0
,6,63,F,0
,5,53,M,0
,0,69,M,1
1773,6,33,M,0
2068,6,56,M,0
1560,5,31,M,0
2995,6,49,M,0
2098,4,46,F,1
1678,5,43,M,0
1196,2,49,M,0
3019,8,25,M,0
1084,3,56,M,0
443,1,62,F,0
935,0,49,F,1
1638,2,61,M,1
1050,2,15,M,0
1164,2,29,M,0
194,0,40,M,0
289,0,49,M,0
1599,4,34,M,0
1845,6,42,M,0
194,0,54,M,0
207,0,42,M,0
1845,6,38,F,0
1596,5,62,M,0
280,0,43,F,0
1351,5,46,M,0
1149,2,47,M,0
,1,54,F,0
1430,4,62,M,0
2713,4,43,M,1
798,2,59,M,0
1367,4,31,F,0
303,0,20,M,0
1214,2,33,M,0
1913,7,22,M,0
2156,6,58,M,0
1003,2,44,M,0
1876,6,44,M,0
182,0,31,M,0
519,2,51,M,0
1360,5,23,M,0
2236,10,70,F,0
231,0,26,M,0
1864,4,44,M,0
,12,53,M,0
1711,6,68,F,0
1769,6,24,M,0
1854,6,36,M,0
1435,4,44,M,0
2135,7,20,M,0
1658,6,37,M,0
2032,6,52,M,0
1066,2,53,F,0
2983,10,73,F,0
920,4,54,F,0
499,0,34,M,0
1158,4,37,M,0
1155,4,36,M,0
1437,4,55,F,0
1047,2,51,F,0
906,2,46,M,0
,6,45,M,0
1165,2,51,M,0
363,0,36,M,0
315,0,43,F,0
1990,3,43,M,0
3728,12,53,F,0
1632,4,33,M,0
907,3,53,M,0
1460,4,40,F,0
1686,6,60,M,0
997,4,60,F,0
1569,6,37,M,0
1100,4,43,M,0
505,1,30,M,0
612,1,49,F,1
507,1,41,M,0
1626,6,56,M,0
2044,4,60,M,1
2816,10,62,M,0
1294,4,41,F,0
1567,5,36,F,0
537,2,23,M,0
1521,4,12,M,0
1487,4,39,M,0
1441,3,20,M,0
953,2,42,F,0
922,2,35,M,0
960,3,61,M,0
851,2,44,F,0
1279,4,27,M,0
744,0,43,M,1
996,2,48,F,0
1934,5,39,M,0
1299,4,40,M,0
1717,4,36,F,0
1979,4,44,F,0
1528,3,38,F,0
2108,6,67,F,0
1878,4,26,F,0
755,2,50,F,0
2893,6,52,F,1
506,1,56,F,0
1253,3,49,M,0
385,0,58,M,1
773,2,48,M,0
1283,5,47,M,0
819,2,47,M,0
1625,4,63,M,0
385,0,63,M,1
659,1,39,F,0
2774,8,50,F,0
1489,6,67,F,0
1672,4,64,F,0
414,0,63,M,1
1314,3,43,M,0
1480,3,52,M,0
1355,4,36,M,0
548,2,38,F,0
602,2,58,M,0
1125,3,63,F,0
686,2,30,M,0
927,3,50,M,0
4249,13,67,M,0
984,4,62,M,0
450,1,42,F,0
1597,3,45,M,0
853,2,50,F,0
1077,4,63,F,0
1746,4,45,M,0
1252,4,53,M,0
2512,2,54,M,1
1190,2,45,M,0
1470,4,55,M,0
438,0,67,M,1
515,2,56,F,0
1669,4,36,M,0
429,1,34,M,0
2629,8,54,F,0
1185,2,32,M,0
1169,2,17,M,0
1550,4,51,M,0
1372,2,43,M,0
1870,8,64,F,0
1425,4,38,M,0
1772,6,46,M,0
1958,5,68,M,0
1135,2,36,M,0
1096,3,63,M,0
720,2,23,M,0
1449,2,14,M,0
2164,4,44,F,0
,1,57,F,1
1060,3,36,M,0
1056,2,22,M,0
2177,4,54,F,0
711,2,39,M,0
639,1,30,F,0
2140,6,39,F,0
2286,4,27,M,0
4744,11,40,F,1
1144,2,40,M,0
987,4,48,M,0
969,4,64,F,0
1967,6,45,M,0
1598,9,67,M,0
588,2,58,M,0
544,0,45,M,0
2676,8,60,F,0
338,0,42,M,0
2886,5,51,F,0
859,2,56,F,0
526,0,40,M,0
1379,4,48,M,0
1357,3,52,M,0
1245,4,41,M,0
324,0,58,M,0
,2,50,F,0
1199,4,46,M,0
1254,4,31,M,0
203,0,39,M,0
1088,3,44,F,0
1342,4,24,M,0
1076,4,41,M,0
,8,76,M,0
1255,4,52,M,0
1190,4,64,F,0
1139,4,21,F,0
780,4,28,F,0
812,2,36,F,0
1316,4,58,M,0
1032,4,53,M,0
1636,4,32,F,0
2931,10,49,F,0
1176,4,40,M,0
1641,4,38,F,0
769,2,39,M,0
609,0,44,M,1
465,0,62,F,1
2062,6,44,M,0
372,0,51,M,1
435,0,63,M,1
400,1,54,F,0
,2,45,F,0
1150,4,58,M,0
,6,62,M,0
1163,3,45,M,0
938,2,50,F,0
,6,11,M,0
339,0,54,M,1
1457,2,51,M,1
1418,3,40,M,0
1323,4,44,M,0
1576,4,52,M,0
576,0,8,M,0
858,2,45,M,0
2404,4,38,M,0
777,2,62,F,0
991,3,35,M,0
348,0,49,M,1
1478,4,29,M,0
1593,4,37,M,0
1065,3,43,M,0
1609,6,53,M,0
1574,4,35,F,0
1672,4,36,F,0
821,4,55,M,0
1309,8,40,M,0
807,2,35,M,0
956,5,42,M,0
1364,5,63,F,0
1460,1,36,M,0
1017,2,50,M,0
1366,4,33,M,0
2545,8,48,F,0
888,4,60,M,0
543,2,20,M,0
505,3,45,M,0
1028,3,51,F,0
1418,5,52,M,0
2423,4,55,M,0
1085,2,25,M,0
789,2,47,M,0
1115,5,46,F,0
781,2,61,M,1
2322,4,46,M,0
750,2,41,M,0
230,0,66,M,1
2038,6,62,F,1
1567,9,59,F,0
1215,4,42,F,0
1366,4,47,F,0
1280,2,43,M,0
1310,4,46,M,0
1831,4,41,M,0
951,2,60,F,1
2388,4,52,F,1
3179,4,27,M,0
1770,4,45,M,0
698,1,64,F,1
1410,4,27,M,0
751,2,23,F,0
968,4,40,M,0
,2,36,M,0
1606,7,62,F,0
1529,6,61,F,0
1464,6,53,F,0
756,1,48,F,0
694,2,43,M,0
1147,4,60,M,0
1185,1,45,M,0
1176,6,71,M,0
977,3,33,M,0
1830,7,62,M,0
901,2,52,M,0
1257,4,26,M,0
937,2,52,M,0
989,2,39,M,0
884,2,53,F,0
1254,4,52,F,0
1053,2,53,F,0
1228,5,44,F,0
1058,3,39,F,0
2837,12,62,F,1
293,0,51,M,0
959,3,31,F,0
653,2,23,M,0
1415,4,46,M,0
,4,49,M,0
804,4,52,M,0
1465,6,54,F,0
1816,6,53,F,0
,3,50,F,0
1205,4,38,M,0
1299,6,59,M,0
3239,15,61,M,0
597,2,45,M,0
1070,4,51,F,0
,0,73,F,1
847,4,59,M,0
864,3,29,M,0
2126,6,71,F,1
1055,4,45,M,0
1292,6,41,F,0
452,0,56,M,1
920,1,47,M,0
660,2,25,M,0
1368,6,43,M,0
503,0,41,M,1
1584,4,35,M,0
800,3,49,F,0
,2,47,M,0
1375,4,48,M,0
894,4,58,F,0
899,4,36,M,0
826,2,36,M,0
977,4,54,M,0
1106,4,30,M,0
815,4,53,F,0
1725,5,30,M,0
407,0,54,F,1
876,1,44,M,1
1367,2,59,F,1
700,2,69,M,0
740,3,39,F,0
1490,3,59,F,0
549,2,17,M,0
951,3,11,M,0
192,1,60,F,0
797,3,30,F,0
1381,4,31,M,0
317,0,32,M,0
910,2,48,M,0
930,4,47,M,0
950,4,54,F,0
914,1,42,M,0
590,2,45,M,0
449,2,37,M,0
842,4,51,F,0
462,2,26,M,0
1198,5,43,M,0
1040,5,64,F,0
391,0,70,F,1
3200,8,25,M,0
872,2,73,F,1
506,1,64,F,1
599,2,34,M,0
2729,12,56,F,0
2641,8,51,M,0
2230,8,31,F,0
1498,5,60,F,0
444,0,46,F,1
1357,2,56,F,0
1261,3,53,F,0
329,0,21,M,0
1473,2,44,F,0
2636,3,64,F,1
1145,1,40,M,0
873,1,42,M,0
360,0,29,M,0
706,2,40,M,0
891,0,47,F,0
633,2,9,M,0
751,1,66,M,0
,0,19,M,0
698,2,51,M,0
622,2,62,M,1
2536,4,63,F,0
3929,14,49,M,1
1608,6,58,F,0
948,4,71,F,0
1668,6,67,F,0
339,0,63,F,1
462,0,43,F,1
1056,4,50,F,0
706,2,55,M,0
717,2,49,M,0
1421,5,60,M,0
2715,5,16,F,0
1485,6,73,F,0
2890,10,68,F,0
616,2,36,M,0
1552,5,61,F,0
857,3,40,M,0
794,2,39,F,0
1393,6,72,F,0
620,2,17,M,0
1105,2,63,M,1
588,2,34,M,0
1732,5,30,M,0
2482,8,57,M,0
570,1,31,F,0
1012,4,61,M,0
,6,55,F,0
523,2,29,M,0
,0,65,M,1
,2,66,M,0
,4,26,M,0
869,4,50,M,0
292,0,53,M,1
,0,56,F,1
,2,41,M,0
1000,4,38,M,0
620,2,30,M,0
,6,68,M,0
,10,60,M,0
,2,5,M,0
,4,56,M,0
319,0,50,M,0
,6,55,F,0
,6,58,F,0
,4,54,F,0
,4,69,M,0
930,1,70,F,1
371,0,31,M,0
2333,2,50,F,0
720,2,62,F,0
,6,61,F,0
,4,40,M,0
,8,60,M,0
290,0,37,M,0
,4,50,M,0
,6,39,F,0
,14,64,F,0
2447,10,54,F,0
,5,57,M,0
,3,31,M,0
,10,64,F,1
756,2,37,M,0
,4,55,F,0
,4,38,M,0
,6,37,F,1
,4,23,F,0
,4,61,F,0
,2,32,M,0
415,0,61,F,1
623,2,40,M,0
,2,37,F,0
416,0,60,F,1
,4,34,M,0
,4,58,M,0
,2,50,M,0
,4,44,M,0
,6,58,M,0
,2,25,M,0
,2,66,F,0
,2,33,M,0
,6,50,F,0
,4,19,F,0
,2,36,M,0
,4,33,F,0
841,3,71,F,0
,2,50,M,0
,0,68,M,1
261,0,55,M,0
,4,60,F,0
,5,68,F,0
,2,40,M,0
,4,45,M,0
,4,28,M,0
1282,3,57,M,1
584,2,69,F,1
615,2,36,M,0
922,4,57,M,0
967,4,45,M,0
958,4,72,F,0
962,4,29,M,0
1224,4,37,M,0
1206,5,43,M,0
722,2,43,M,0
383,0,49,F,1
1248,4,59,F,0
275,0,53,M,0
1147,6,68,F,0
1152,5,34,M,0
1449,6,52,M,0
856,4,24,M,0
591,0,54,F,1
652,2,27,M,0
1210,4,31,M,0
786,3,53,F,0
1080,4,58,F,0
1344,6,55,F,0
1182,5,71,F,0
691,2,39,M,0
565,1,66,F,1
1004,4,40,F,0
1225,5,55,F,0
400,1,49,M,0
1386,2,31,M,0
976,3,51,M,0
2702,12,56,F,0
1320,6,55,F,0
1451,4,40,M,0
2852,14,74,F,0
957,4,61,M,0
2123,8,46,F,0
1093,4,72,F,1
1250,4,12,M,0
1525,4,52,M,0
1686,4,41,M,0
1315,4,35,F,0
1381,4,35,M,0
1208,6,74,F,0
1980,4,41,F,0
1291,4,54,F,0
1301,3,27,M,0
564,0,34,M,0
1401,5,48,M,0
2840,10,61,M,0
923,2,47,F,0
2379,8,66,M,0
1602,4,50,F,0
1410,4,50,F,0
2386,10,66,F,0
745,2,25,M,0
650,0,27,M,0
1074,3,66,M,0
1094,3,43,M,0
1143,4,43,M,0
909,4,66,M,0
1050,3,43,M,0
1069,3,27,M,0
745,2,33,F,0
584,2,42,M,0
1326,4,39,M,0
1320,4,45,M,0
1880,4,24,F,0
1166,4,60,M,0
2078,6,47,M,0
2156,6,63,F,0
903,2,60,M,1
806,1,55,F,0
915,3,59,F,0
1075,4,51,F,0
2031,6,29,M,0
1095,4,49,M,0
1598,4,51,F,0
1047,3,48,M,0
1738,4,37,M,0
676,2,55,F,0
356,0,56,M,1
3034,9,65,F,0
304,0,22,M,0
1772,5,54,F,0
931,3,31,M,0
953,4,62,F,0
855,2,33,F,0
538,2,48,M,0
1564,4,44,M,0
2669,8,55,M,0
2027,8,28,F,0
1538,6,53,M,0
2006,4,58,F,1
1474,4,29,M,0
456,1,46,F,0
1329,4,60,M,0
680,2,43,F,0
968,3,51,F,0
2245,7,69,F,1
1652,6,66,F,0
1550,5,34,M,0
1538,6,56,F,0
873,2,33,F,0
1914,8,64,F,0
606,2,68,M,0
975,1,61,M,1
896,4,50,F,0
562,2,57,M,0
561,2,16,M,0
1469,6,54,M,0
1842,6,33,M,0
2042,8,64,M,0
2027,6,46,M,0
1859,4,38,M,0
1323,4,32,M,0
1941,4,24,F,0
1028,4,43,M,0
902,2,38,F,0
1345,2,53,F,1
879,2,50,F,0
658,1,26,M,0
1331,2,48,F,0
4025,14,62,F,1
2624,8,68,F,0
721,2,30,M,0
1205,4,44,F,0
1213,3,45,M,0
687,2,44,M,0
1645,4,60,F,0
1177,4,56,F,0
1696,6,43,F,0
1398,4,52,M,0
778,2,43,M,0
1054,4,62,M,0
1039,4,43,M,0
878,2,28,M,0
2174,6,65,F,0
1648,5,51,M,0
949,2,65,F,0
307,0,65,F,1
757,2,54,F,0
818,1,35,M,0
270,0,59,F,0
3679,14,50,M,0
503,1,62,F,0
500,0,20,F,0
2529,6,60,F,0
719,2,43,M,0
2159,6,50,F,0
1693,5,65,F,0
370,0,43,F,1
2100,8,69,F,0
1909,4,23,M,0
1181,4,37,M,0
1666,4,40,M,0
1888,5,64,F,0
423,2,75,F,0
1525,4,24,M,0
146,0,37,M,0
1565,4,34,M,0
1800,4,37,M,0
1178,3,40,F,0
1195,4,31,M,0
354,0,66,F,1
1070,4,58,F,0
1210,4,44,M,0
990,3,59,M,0
1960,5,49,F,0
1887,4,27,M,0
962,2,49,M,0
534,1,38,M,0
1063,3,56,M,0
1294,3,40,M,0
373,1,53,M,0
3340,17,79,F,0
1145,4,62,F,0
924,2,30,M,0
1264,3,44,M,0
860,2,40,M,0
303,0,52,M,0
709,2,42,M,0
2935,12,59,F,0
1315,5,54,F,0
613,2,57,M,0
640,2,48,M,0
1426,6,71,F,0
,4,38,M,0
1424,4,21,F,0
312,0,40,M,0
1523,4,38,M,0
1623,4,57,M,0
1364,3,34,M,0
254,0,39,M,0
1724,4,41,F,0
552,1,67,F,1
396,0,63,M,1
2788,5,62,M,0
626,0,41,M,0
537,1,38,M,0
1829,6,32,M,0
1104,4,53,M,0
,4,50,M,0
533,2,15,M,0
595,2,36,M,0
1422,4,45,M,0
698,2,45,M,0
1125,4,47,M,0
1343,4,47,M,0
1670,4,25,M,0
1018,4,35,F,0
,4,29,M,0
1274,4,58,F,0
1491,3,45,M,0
889,3,67,F,0
1924,6,50,M,0
492,0,34,M,1
1157,4,51,M,0
2050,7,66,F,0
1109,4,29,M,0
325,0,39,M,0
1123,4,66,F,0
790,2,30,M,0
346,0,57,M,1
607,2,48,M,0
1970,8,62,F,0
1614,4,53,M,0
362,0,48,F,1
2073,4,56,M,1
907,3,41,M,0
1226,4,27,M,0
1856,6,38,F,0
1690,6,51,M,0
1170,4,68,M,0
1880,6,45,M,0
1618,6,58,F,0
1893,4,55,M,1
1248,7,73,F,0
778,2,24,M,0
1574,6,13,M,0
708,2,29,M,0
194,0,58,M,0
1723,6,32,F,0
1174,4,39,M,0
2283,6,71,F,0
1216,4,49,M,0
598,0,54,F,1
1789,6,62,M,0
1330,5,71,F,0
810,2,26,M,0
2758,12,37,M,0
2340,8,51,M,0
950,4,50,F,0
1293,2,45,M,0
1753,4,48,M,0
1212,4,40,M,0
3693,14,55,F,1
1796,6,47,M,0
1042,4,33,M,0
1208,4,42,M,0
1796,6,38,F,0
973,2,21,F,0
1097,4,46,M,0
762,2,50,M,0
1310,4,37,M,0
845,2,35,M,0
401,1,28,M,0
626,2,24,M,0
428,1,47,M,0
1739,6,47,F,0
1014,4,40,M,0
694,2,35,F,0
1214,3,69,F,1
960,3,52,F,0
1941,6,58,F,0
1371,6,35,M,0
1503,5,51,M,0
976,2,46,M,0
448,2,63,F,0
1807,8,35,M,0
1143,4,49,F,0
568,1,24,M,0
1534,6,57,M,0
344,0,50,M,0
3348,9,56,F,0
1598,5,43,M,0
985,1,20,M,0
1198,4,41,M,0
1101,4,40,M,0
1065,4,38,M,0
1064,3,52,M,0
862,2,26,M,0
1200,4,36,M,0
1041,4,22,M,0
1105,4,53,M,0
1857,7,42,M,0
1062,5,45,F,0
1435,6,50,M,0
920,2,22,M,0
910,0,26,M,1
1031,3,40,M,0
1106,5,37,M,0
1125,4,49,M,0
1386,5,49,M,0
788,2,51,F,0
719,2,48,M,0
1941,6,47,M,0
999,4,47,F,0
295,0,50,F,0
1682,6,52,M,0
1640,5,48,M,0
1820,6,53,M,0
1770,6,43,F,0
834,2,52,F,0
1501,4,40,M,0
1186,4,26,M,0
1154,4,44,M,0
1640,4,45,F,0
776,4,70,M,0
991,3,64,F,0
2014,7,59,M,0
1497,6,28,M,0
2331,5,29,M,0
846,4,60,F,0
1609,4,45,M,0
1022,3,31,M,0
1425,5,58,M,0
1219,4,51,M,0
1344,4,45,F,0
1089,3,46,M,0
713,2,51,F,0
1170,3,32,M,0
1606,4,17,F,0
784,3,67,F,0
1226,3,34,M,0
200,0,30,F,0
2153,8,65,F,0
1325,4,30,M,0
2483,6,35,M,0
1244,2,28,M,0
453,0,48,M,1
854,2,47,F,0
508,2,43,M,0
1406,5,55,F,0
4106,12,43,F,0
1859,8,66,F,0
1795,5,45,M,0
1078,4,60,F,0
2070,6,47,M,0
1025,2,53,F,0
1976,4,58,F,0
1084,3,21,M,0
1970,8,58,F,0
1988,6,39,F,0
1682,5,18,M,0
1614,4,31,M,0
2291,6,40,F,0
1066,3,52,M,0
1514,2,37,M,0
961,4,47,M,0
1009,4,42,M,0
2555,6,51,M,0
965,3,35,M,0
821,2,48,M,1
1014,1,36,F,0
1881,6,55,F,0
1381,2,43,M,0
737,0,34,F,1
1276,4,40,M,0
1291,5,53,F,0
970,2,56,F,0
1499,2,36,M,1
873,4,44,F,0
1139,3,54,M,0
1020,2,42,M,0
948,1,57,F,1
1827,4,46,F,0
2056,4,44,F,0
2537,8,39,F,0
1400,4,57,F,0
1474,4,6,F,0
2008,3,53,F,1
1103,2,55,F,1
1342,4,29,F,0
1806,5,15,M,0
1401,6,36,M,0
3864,10,48,F,0
218,0,37,F,0
2055,4,19,M,0
1779,2,38,M,0
355,0,51,F,1
1523,2,59,F,0
2022,6,44,F,0
1324,4,38,M,0
523,1,27,F,0
1656,4,26,M,0
901,2,49,F,0
741,0,19,M,0
1644,5,59,F,0
1454,4,34,M,0
1610,4,46,F,0
716,2,60,F,0
134,0,25,M,0
345,0,68,F,1
850,2,33,M,0
1858,4,30,M,0
721,0,47,M,1
586,0,57,F,1
1427,3,63,F,1
1676,6,63,M,0
